config_name,model_family,model_size,quantization,adapter_type,is_finetuned,rag_name,rag_chunking,rag_retrieval,rag_bias,rag_pass_at_5,has_rag,triage_accuracy,f1_score,f2_score,cases_evaluated,success_count,error_count,total_inference_time,avg_inference_time,rag_retrieval_time,rag_context_length,config_type
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_balanced_safe_NoRAG,Gemma-270M,4bit,unknown,balanced_safe,True,None,None,None,None,0.0,False,0.16,0.2761675493500241,0.2501043462480719,200,200,0,205.12315940856934,1.0256157970428468,0.0,0.0,Fine-tuned
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_balanced_safe_RAG_top1_structured_contextual_diverse,Gemma-270M,4bit,unknown,balanced_safe,True,top1_structured_contextual_diverse,structured_agent_tinfoil_medical,contextual_rag,diverse,0.595,True,0.185,0.13240686113842456,0.14619692653527896,200,200,0,223.01175379753113,1.1150587689876557,0.045567015409469606,7082.415,Fine-tuned + RAG
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_balanced_safe_RAG_top2_structured_pure_diverse,Gemma-270M,4bit,unknown,balanced_safe,True,top2_structured_pure_diverse,structured_agent_tinfoil_medical,pure_rag,diverse,0.59,True,0.175,0.09326362135388003,0.11795096659792226,200,200,0,212.5040853023529,1.0625204265117645,0.01792166233062744,6909.075,Fine-tuned + RAG
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_balanced_safe_RAG_top3_contextual_sentence_diverse,Gemma-270M,4bit,unknown,balanced_safe,True,top3_contextual_sentence_diverse,contextual_sentence_c1024_o2_tinfoil,contextual_rag,diverse,0.525,True,0.18,0.07381751295914386,0.10483438296235759,200,200,0,231.3401653766632,1.156700826883316,0.47959798216819766,12635.875,Fine-tuned + RAG
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_high_capacity_safe_NoRAG,Gemma-270M,4bit,unknown,high_capacity_safe,True,None,None,None,None,0.0,False,0.165,0.3488137755102041,0.31464417177914117,200,200,0,189.16345953941345,0.9458172976970672,0.0,0.0,Fine-tuned
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_high_capacity_safe_RAG_top1_structured_contextual_diverse,Gemma-270M,4bit,unknown,high_capacity_safe,True,top1_structured_contextual_diverse,structured_agent_tinfoil_medical,contextual_rag,diverse,0.595,True,0.195,0.20170349058140163,0.19390576687116565,200,200,0,210.28114295005798,1.05140571475029,0.038169339895248414,7082.415,Fine-tuned + RAG
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_high_capacity_safe_RAG_top2_structured_pure_diverse,Gemma-270M,4bit,unknown,high_capacity_safe,True,top2_structured_pure_diverse,structured_agent_tinfoil_medical,pure_rag,diverse,0.59,True,0.175,0.20513880973703494,0.195226067188684,200,200,0,208.97715759277344,1.044885787963867,0.009034743309020996,6909.075,Fine-tuned + RAG
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_high_capacity_safe_RAG_top3_contextual_sentence_diverse,Gemma-270M,4bit,unknown,high_capacity_safe,True,top3_contextual_sentence_diverse,contextual_sentence_c1024_o2_tinfoil,contextual_rag,diverse,0.525,True,0.18,0.10451153941599803,0.12657032727482714,200,200,0,228.62745070457458,1.143137253522873,0.47608877420425416,12635.875,Fine-tuned + RAG
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_ultra_safe_NoRAG,Gemma-270M,4bit,unknown,ultra_safe,True,None,None,None,None,0.0,False,0.12,0.5358320815874773,0.5006164788270052,200,200,0,189.60626220703125,0.9480313110351563,0.0,0.0,Fine-tuned
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_ultra_safe_RAG_top1_structured_contextual_diverse,Gemma-270M,4bit,unknown,ultra_safe,True,top1_structured_contextual_diverse,structured_agent_tinfoil_medical,contextual_rag,diverse,0.595,True,0.215,0.17866666666666667,0.1783296021366011,200,200,0,210.23134112358093,1.0511567056179048,0.036307910680770876,7082.415,Fine-tuned + RAG
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_ultra_safe_RAG_top2_structured_pure_diverse,Gemma-270M,4bit,unknown,ultra_safe,True,top2_structured_pure_diverse,structured_agent_tinfoil_medical,pure_rag,diverse,0.59,True,0.215,0.17683430971592795,0.17604698873611743,200,200,0,209.3874876499176,1.046937438249588,0.010235475301742554,6909.075,Fine-tuned + RAG
Gemma-270M_4bit_FineTuned_adapter_safe_triage_Gemma-270M_4bit_ultra_safe_RAG_top3_contextual_sentence_diverse,Gemma-270M,4bit,unknown,ultra_safe,True,top3_contextual_sentence_diverse,contextual_sentence_c1024_o2_tinfoil,contextual_rag,diverse,0.525,True,0.185,0.12072981366459626,0.13528050614125872,200,200,0,228.0973801612854,1.140486900806427,0.4784440207481384,12635.875,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_high_capacity_safe_NoRAG,Gemma-270M,8bit,unknown,high_capacity_safe,True,None,None,None,None,0.0,False,0.18,0.0850416724352762,0.1136726005634722,200,200,0,186.00281691551208,0.9300140845775604,0.0,0.0,Fine-tuned
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_high_capacity_safe_RAG_top1_structured_contextual_diverse,Gemma-270M,8bit,unknown,high_capacity_safe,True,top1_structured_contextual_diverse,structured_agent_tinfoil_medical,contextual_rag,diverse,0.595,True,0.215,0.201123339658444,0.19404767756205454,200,200,0,217.46838688850403,1.0873419344425201,0.04877508044242859,7082.415,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_high_capacity_safe_RAG_top2_structured_pure_diverse,Gemma-270M,8bit,unknown,high_capacity_safe,True,top2_structured_pure_diverse,structured_agent_tinfoil_medical,pure_rag,diverse,0.59,True,0.18,0.1475708192059499,0.15373745249001072,200,200,0,217.0729832649231,1.0853649163246155,0.012324025630950928,6909.075,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_high_capacity_safe_RAG_top3_contextual_sentence_diverse,Gemma-270M,8bit,unknown,high_capacity_safe,True,top3_contextual_sentence_diverse,contextual_sentence_c1024_o2_tinfoil,contextual_rag,diverse,0.525,True,0.18,0.0850416724352762,0.1136726005634722,200,200,0,239.70570182800293,1.1985285091400146,0.5101177906990051,12635.875,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_performance_safe_NoRAG,Gemma-270M,8bit,unknown,performance_safe,True,None,None,None,None,0.0,False,0.18,0.0835900405327157,0.11151741760383432,200,200,0,197.75657963752747,0.9887828981876373,0.0,0.0,Fine-tuned
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_performance_safe_RAG_top1_structured_contextual_diverse,Gemma-270M,8bit,unknown,performance_safe,True,top1_structured_contextual_diverse,structured_agent_tinfoil_medical,contextual_rag,diverse,0.595,True,0.185,0.10360787375230025,0.12497447615343478,200,200,0,219.2933897972107,1.0964669489860535,0.0412227201461792,7082.415,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_performance_safe_RAG_top2_structured_pure_diverse,Gemma-270M,8bit,unknown,performance_safe,True,top2_structured_pure_diverse,structured_agent_tinfoil_medical,pure_rag,diverse,0.59,True,0.175,0.07392324805339266,0.10508568402811205,200,200,0,220.52720260620117,1.1026360130310058,0.01328908920288086,6909.075,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_performance_safe_RAG_top3_contextual_sentence_diverse,Gemma-270M,8bit,unknown,performance_safe,True,top3_contextual_sentence_diverse,contextual_sentence_c1024_o2_tinfoil,contextual_rag,diverse,0.525,True,0.175,0.09326362135388003,0.11795096659792226,200,200,0,237.33783340454102,1.186689167022705,0.5037068116664887,12635.875,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_balanced_safe_NoRAG,Gemma-270M,8bit,unknown,balanced_safe,True,None,None,None,None,0.0,False,0.165,0.08051293340671437,0.10643659772950677,200,200,0,196.092875957489,0.980464379787445,0.0,0.0,Fine-tuned
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_balanced_safe_RAG_top1_structured_contextual_diverse,Gemma-270M,8bit,unknown,balanced_safe,True,top1_structured_contextual_diverse,structured_agent_tinfoil_medical,contextual_rag,diverse,0.595,True,0.195,0.15168430335097002,0.1590790345849417,200,200,0,219.87824726104736,1.0993912363052367,0.042466810941696166,7082.415,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_balanced_safe_RAG_top2_structured_pure_diverse,Gemma-270M,8bit,unknown,balanced_safe,True,top2_structured_pure_diverse,structured_agent_tinfoil_medical,pure_rag,diverse,0.59,True,0.18,0.12946172839506173,0.14108283040321876,200,200,0,212.17255663871765,1.0608627831935882,0.01070231556892395,6909.075,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_balanced_safe_RAG_top3_contextual_sentence_diverse,Gemma-270M,8bit,unknown,balanced_safe,True,top3_contextual_sentence_diverse,contextual_sentence_c1024_o2_tinfoil,contextual_rag,diverse,0.525,True,0.18,0.09327156919513609,0.11771643881101213,200,200,0,237.2517693042755,1.1862588465213775,0.5105217397212982,12635.875,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_ultra_safe_NoRAG,Gemma-270M,8bit,unknown,ultra_safe,True,None,None,None,None,0.0,False,0.175,0.14069444444444446,0.15021932389753187,200,200,0,192.77139019966125,0.9638569509983063,0.0,0.0,Fine-tuned
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_ultra_safe_RAG_top1_structured_contextual_diverse,Gemma-270M,8bit,unknown,ultra_safe,True,top1_structured_contextual_diverse,structured_agent_tinfoil_medical,contextual_rag,diverse,0.595,True,0.22,0.13201823899371068,0.14631856058685325,200,200,0,210.40970993041992,1.0520485496520997,0.03678274631500244,7082.415,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_ultra_safe_RAG_top2_structured_pure_diverse,Gemma-270M,8bit,unknown,ultra_safe,True,top2_structured_pure_diverse,structured_agent_tinfoil_medical,pure_rag,diverse,0.59,True,0.195,0.1049433710859427,0.12737319683573756,200,200,0,212.60073280334473,1.0630036640167235,0.01003540277481079,6909.075,Fine-tuned + RAG
Gemma-270M_8bit_FineTuned_adapter_safe_triage_Gemma-270M_8bit_ultra_safe_RAG_top3_contextual_sentence_diverse,Gemma-270M,8bit,unknown,ultra_safe,True,top3_contextual_sentence_diverse,contextual_sentence_c1024_o2_tinfoil,contextual_rag,diverse,0.525,True,0.185,0.12922102043045997,0.1408077049783927,200,200,0,229.77550601959229,1.1488775300979615,0.454572457075119,12635.875,Fine-tuned + RAG
